Geneid	HISAT2 on data 12 and data 11: aligned reads (BAM)
C19orf69	7
LOC100505495	52
CEACAM21	18
CEACAM4	0
CEACAM7	4
CEACAM5	0
CEACAM6	0
CEACAM3	2
LYPD4	0
DMRTC2	0
RPS19	2937
CD79A	2
ARHGEF1	1292
RABAC1	2363
ATP1A3	75282
GRIK5	4234
ZNF574	751
POU2F2	391
LOC100505622	2
MIR4323	0
DEDD2	1382
ZNF526	372
GSK3A	8434
ERF	1590
CIC	6080
PAFAH1B3	323
PRR19	64
TMEM145	2021
MEGF8	17389
CNFN	18
LIPE	759
CXCL17	2
CEACAM1	11
CEACAM8	4
PSG3	0
PSG8	0
LOC100289650	44
PSG10P	10
PSG1	0
PSG6	0
PSG7	0
PSG11	0
PSG2	0
PSG5	2
PSG4	0
LOC284344	0
PSG9	0
PRG1	0
CD177	2
TEX101	3
LYPD3	12
PHLDB3	181
ETHE1	237
ZNF575	301
XRCC1	1347
LOC390940	73
IRGQ	5403
ZNF576	843
ZNF428	1177
SRRM5	64
CADM4	7096
PLAUR	77
IRGC	9
SMG9	1534
KCNN4	61
LYPD5	962
ZNF283	161
ZNF404	354
LOC100505715	214
ZNF45	368
ZNF221	137
ZNF155	385
ZNF230	279
ZNF222	243
ZNF223	429
ZNF284	185
ZNF224	129
LOC100379224	99
ZNF225	263
ZNF234	412
ZNF226	676
ZNF227	635
ZNF233	466
ZNF235	269
ZFP112	394
ZNF285	348
ZNF229	284
ZNF180	408
CEACAM20	0
CEACAM22P	2
IGSF23	0
PVR	2834
MIR4531	0
CEACAM19	218
CEACAM16	0
BCL3	130
CBLC	2
BCAM	837
PVRL2	506
TOMM40	2003
APOE	5681
APOC1	109
APOC1P1	7
APOC4-APOC2	2
APOC4	0
APOC2	0
CLPTM1	8904
RELB	209
CLASRP	1690
ZNF296	24
GEMIN7	341
PPP1R37	3579
NKPD1	81
TRAPPC6A	330
BLOC1S3	479
EXOC3L2	2
MARK4	4884
CKM	7
KLC3	225
ERCC2	1299
PPP1R13L	101
CD3EAP	287
ERCC1	1923
FOSB	471
RTN2	3976
PPM1N	30
VASP	362
OPA3	1760
GPR4	74
EML2	3154
MIR330	2
LOC100287177	9
GIPR	44
MIR642A	1
MIR642B	0
SNRPD2	2273
QPCTL	433
FBXO46	338
LOC388553	0
SIX5	106
DMPK	2665
DMWD	4746
RSPH6A	0
SYMPK	4572
FOXA3	0
IRF2BP1	1742
MYPOP	1467
NANOS2	0
NOVA2	1693
CCDC61	182
MIR769	1
PGLYRP1	52
IGFL4	151
IGFL3	1
IGFL2	5
DKFZp434J0226	153
IGFL1	0
HIF3A	502
PPP5C	4367
CCDC8	60
PNMAL1	13347
LOC100506012	86
PNMAL2	15379
CALM3	144457
PTGIR	8
GNG8	5
DACT3	5343
LOC100506068	41
PRKD2	374
MIR320E	0
STRN4	5511
FKRP	1313
SLC1A5	28
SNAR-E	0
AP2S1	2634
ARHGAP35	17298
NPAS1	723
TMEM160	1384
ZC3H4	1898
SAE1	6131
BBC3	237
MIR3190	0
MIR3191	0
CCDC9	1011
PRR24	380
C5AR1	65
GPR77	22
DHX34	943
MEIS3	4921
SLC8A2	15664
KPTN	430
LOC100505681	11
NAPA	9968
ZNF541	61
GLTSCR1	1217
EHD2	1261
GLTSCR2	3205
SNORD23	0
SEPW1	10915
TPRX1	2
CRX	0
SULT2A1	0
SNAR-A12	0
SNAR-A13	0
SNAR-C1	0
SNAR-C5	0
SNAR-C2	0
SNAR-A1	0
SNAR-A2	0
SNAR-A14	0
SNAR-A11	0
SNAR-A4	0
SNAR-A8	0
SNAR-A5	0
SNAR-A9	0
SNAR-A3	0
SNAR-A10	0
SNAR-A6	0
SNAR-A7	0
SNAR-C4	0
SNAR-C3	0
BSPH1	2
ELSPBP1	0
CABP5	0
PLA2G4C	1317
LIG1	658
CARD8	493
LOC100505812	22
ZNF114	28
CCDC114	41
EMP3	113
TMEM143	469
SYNGR4	10
KDELR1	1634
GRIN2D	575
GRWD1	801
KCNJ14	213
CYTH2	3540
LMTK3	6932
SULT2B1	2
FAM83E	1
SPACA4	0
RPL18	4815
SPHK2	2754
DBP	1291
CA11	18461
SEC1	19
NTN5	60
FUT2	81
MAMSTR	171
RASIP1	493
IZUMO1	27
FUT1	345
FGF21	0
BCAT2	455
HSD17B14	254
PLEKHA4	61
PPP1R15A	1672
TULP2	37
NUCB1	8074
DHDH	124
BAX	439
FTL	15669
GYS1	1294
RUVBL2	2405
LHB	0
CGB	1
SNAR-G2	0
CGB2	0
CGB1	0
SNAR-G1	0
CGB5	0
CGB8	0
CGB7	2
NTF4	0
KCNA7	0
SNRNP70	8505
LIN7B	683
C19orf73	39
PPFIA3	8300
HRC	37
TRPM4	568
SLC6A16	27
MIR4324	0
CD37	43
TEAD2	99
DKKL1	4
CCDC155	0
PTH2	0
LOC100507003	8
SLC17A7	62280
PIH1D1	1922
ALDH16A1	209
FLT3LG	50
RPL13A	739
RPL13AP5	0
SNORD32A	2
SNORD33	0
SNORD34	4
SNORD35A	6
RPS11	7526
SNORD35B	24
MIR150	0
FCGRT	285
RCN3	234
NOSIP	1130
PRRG2	22
PRR12	3200
RRAS	297
SCAF1	7408
IRF3	898
BCL2L12	35
PRMT1	2987
C19orf76	72
CPT1C	4115
TSKS	14
AP2A1	12018
FUZ	1019
MED25	1409
LOC100506033	491
PTOV1	4440
MIR4749	0
PNKP	968
AKT1S1	1536
TBC1D17	3240
MIR4750	1
IL4I1	13
NUP62	1570
ATF5	294
MIR4751	0
SIGLEC11	10
SIGLEC16	31
VRK3	1085
ZNF473	465
FLJ26850	31
SNAR-B2	0
SNAR-B1	0
SNAR-D	0
IZUMO2	12
MYH14	3267
KCNC3	2960
NAPSB	15
NAPSA	36
NR1H2	3083
POLD1	243
SPIB	0
MYBPC2	60
FAM71E1	259
C19orf63	2843
JOSD2	508
ASPDH	568
LRRC4B	8452
SNAR-F	0
SYT3	2669
C19orf81	110
SHANK1	16397
CLEC11A	284
GPR32	0
ACPT	13
C19orf48	255
SNORD88B	1
SNORD88A	1
SNORD88C	0
MGC45922	18
KLK1	2
KLK15	0
KLK3	0
KLK2	0
KLKP1	0
KLK4	6
KLK5	163
KLK6	1116
KLK7	1358
KLK8	0
KLK9	0
KLK10	25
KLK11	0
KLK12	0
KLK13	0
KLK14	40
CTU1	191
SIGLEC9	0
SIGLEC7	4
SIGLECP3	33
CD33	8
C19orf75	0
IGLON5	1380
VSIG10L	178
ETFB	2016
CLDND2	29
NKG7	38
LIM2	0
LOC147646	0
SIGLEC10	55
LOC100129083	0
SIGLEC8	15
CEACAM18	0
SIGLEC12	0
SIGLEC6	8
ZNF175	749
FLJ30403	63
SIGLEC5	22
SIGLEC14	12
MIR99B	0
MIRLET7E	0
MIR125A	0
LINC00085	339
HAS1	266
FPR1	16
FPR2	0
FPR3	8
ZNF577	274
ZNF649	258
ZNF613	210
ZNF350	293
ZNF615	898
ZNF614	718
ZNF432	422
ZNF841	752
ZNF616	261
ZNF836	325
PPP2R1A	17064
ZNF766	373
MIR643	0
ZNF480	326
ZNF610	253
ZNF880	279
ZNF528	837
ZNF534	72
ZNF578	128
ZNF808	416
ZNF701	142
ZNF137P	127
ZNF83	1713
ZNF611	669
ZNF600	57
ZNF28	246
ZNF468	353
ZNF320	879
ZNF816-ZNF321P	0
ZNF321P	0
ZNF816	140
ZNF702P	382
ERVV-1	0
ERVV-2	0
ZNF160	1350
ZNF415	1404
ZNF347	434
ZNF665	51
ZNF677	88
VN1R2	1
VN1R4	0
LOC646508	0
FAM90A27P	0
BIRC8	0
ZNF845	277
ZNF525	270
ZNF765	147
ZNF761	306
LOC147804	98
ZNF813	58
ZNF331	1728
LOC284379	0
DPRX	0
MIR512-2	0
MIR512-1	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR515-2	0
MIR519E	0
MIR520F	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
MIR521-1	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
MIR516A2	0
MIR519A2	0
MIR371A	0
MIR371B	0
MIR372	0
MIR373	0
NLRP12	6
MYADM	3500
PRKCG	8706
CACNG7	6614
CACNG8	14299
MIR935	0
CACNG6	22
VSTM1	11
TARM1	0
OSCAR	24
NDUFA3	1630
TFPT	1480
PRPF31	1841
CNOT3	1739
LENG1	328
TMC4	116
MBOAT7	5632
TSEN34	439
RPS9	8041
LILRB3	9
LILRA6	12
LILRB5	47
LILRB2	23
MIR4752	0
LILRA3	2
LILRA5	0
LILRA4	2
LAIR1	70
TTYH1	7874
LENG8	6672
LENG9	56
CDC42EP5	22
LAIR2	2
KIR3DX1	0
LILRA2	4
LILRA1	5
LILRB1	16
LILRB4	23
LILRP2	0
KIR3DL3	0
KIR2DL3	2
KIR2DL1	0
KIR2DL4	0
KIR3DL1	2
KIR2DS4	0
KIR3DL2	4
FCAR	9
NCR1	2
NLRP7	0
NLRP2	977
GP6	87
RDH13	538
EPS8L1	26
PPP1R12C	8159
TNNT1	212
TNNI3	21
C19orf51	7
SYT5	8335
PTPRH	147
TMEM86B	398
PPP6R1	8168
HSPBP1	3042
BRSK1	18045
TMEM150B	8
SUV420H2	345
COX6B2	4
FAM71E2	2
IL11	43
TMEM190	23
TMEM238	5
RPL28	4491
UBE2S	1249
SHISA7	5416
ISOC2	702
ZNF628	334
NAT14	1622
SSC5D	165
SBK2	0
SGK110	0
ZNF579	523
FIZ1	849
ZNF524	226
ZNF865	1259
ZNF784	216
ZNF580	1036
ZNF581	181
CCDC106	2097
U2AF2	4941
EPN1	10750
NLRP9	27
RFPL4A	0
NLRP11	0
NLRP4	0
NLRP13	0
NLRP8	0
NLRP5	0
ZNF787	761
ZNF444	1609
GALP	2
ZSCAN5B	4
ZSCAN5A	76
ZNF542	1674
ZNF582	225
LOC386758	294
ZNF583	563
ZNF667	2235
LOC100128252	2331
ZNF471	829
ZFP28	1039
ZNF470	1277
ZNF71	578
LOC147670	1124
ZNF835	345
ZIM2	42
PEG3	27898
PEG3-AS1	0
MIMT1	185
USP29	0
ZIM3	0
DUXA	0
ZNF264	1411
AURKC	32
ZNF805	625
ZNF460	127
ZNF543	207
ZNF304	977
TRAPPC2P1	216
ZNF547	249
ZNF548	454
ZNF17	415
ZNF749	273
VN1R1	211
ZNF772	509
ZNF419	571
ZNF773	268
ZNF549	515
ZNF550	223
ZNF416	224
ZIK1	234
ZNF530	133
ZNF134	729
ZNF211	713
ZSCAN4	6
ZNF551	341
ZNF154	818
ZNF671	548
ZNF776	1411
ZNF586	157
ZNF552	127
FKBP1AP1	10
ZNF587B	152
ZNF587	1815
ZNF814	773
ZNF417	665
ZNF418	528
ZNF256	238
C19orf18	17
ZNF606	597
LOC100128398	434
ZSCAN1	249
ZNF135	597
ZSCAN18	6110
ZNF329	1198
ZNF274	475
ZNF544	1252
ZNF8	364
ZSCAN22	293
A1BG	133
A1BG-AS1	68
ZNF497	270
ZNF837	77
MIR4754	5
RPS5	3708
LOC646862	0
ZNF584	572
ZNF132	375
ZNF324B	416
ZNF324	847
ZNF446	445
SLC27A5	422
ZBTB45	1205
TRIM28	4320
CHMP2A	2637
UBE2M	4195
LOC100131691	233
MZF1	1126
MGC2752	2645
KIR2DL2	0
KIR3DS1	0
KIR2DL5A	0
KIR2DL5B	0
KIR2DS5	0
KIR2DS3	0
KIR2DS1	0
KIR2DS2	0
FAM110C	703
SH3YL1	1549
ACP1	4060
FAM150B	52
TMEM18	930
LOC339822	69
SNTG2	10
TPO	12
PXDN	763
MYT1L	19975
LOC730811	89
TSSC1	1870
TRAPPC12	2024
ADI1	1308
RNASEH1	1007
LOC100506054	295
RPS7	5197
COLEC11	17
ALLC	6
LOC100505964	0
LOC727982	0
SOX11	173
LOC150622	2432
LOC400940	180
LINC00487	18
CMPK2	517
RSAD2	413
LOC386597	1299
RNF144A	4605
LOC100506274	29
LOC339788	21
LINC00299	17
ID2	5902
KIDINS220	15170
MBOAT2	2380
ASAP2	4370
ITGB1BP1	4128
CPSF3	1296
IAH1	1530
ADAM17	1485
YWHAQ	20006
TAF1B	460
GRHL1	447
KLF11	418
CYS1	576
RRM2	5
C2orf48	9
MIR4261	1
HPCAL1	7647
ODC1	1804
SNORA80B	0
NOL10	840
ATP6V1C2	78
PDIA6	2489
KCNF1	4757
FLJ33534	341
C2orf50	79
PQLC3	210
ROCK2	9986
E2F6	661
GREB1	1754
MIR4429	0
NTSR2	284
LPIN1	2922
MIR4262	0
TRIB2	4393
MIR3125	2
LOC100506474	62
FAM84A	7343
NBAS	3905
DDX1	10631
MYCNOS	24
MYCN	191
FAM49A	16821
RAD51AP2	85
VSNL1	67679
SMC6	1046
GEN1	458
MSGN1	0
KCNS3	557
NT5C1B-RDH14	0
RDH14	66
NT5C1B	1
MIR4757	0
OSR1	31
FLJ12334	4
TTC32	141
WDR35	1370
MATN3	114
LAPTM4A	2388
SDC1	70
PUM2	10426
RHOB	11049
HS1BP3	513
GDF7	45
C2orf43	504
APOB	56
LOC645949	0
KLHL29	1852
ATAD2B	499
UBXN2A	270
MFSD2B	12
C2orf44	447
FKBP1B	1357
SF3B14	855
TP53I3	193
PFN4	14
LOC375190	394
C2orf84	74
ITSN2	2458
NCOA1	9247
PTRHD1	308
CENPO	370
ADCY3	2747
DNAJC27	2080
DNAJC27-AS1	133
EFR3B	8983
POMC	104
DNMT3A	1266
MIR1301	0
DTNB	3065
ASXL2	1055
KIF3C	36829
RAB10	7275
FAM59B	770
HADHA	3805
HADHB	2625
GPR113	35
EPT1	7917
CCDC164	133
OTOF	154
C2orf70	5
CIB4	0
KCNK3	2106
C2orf18	1583
CENPA	0
DPYSL5	4682
MAPRE3	10391
TMEM214	1710
AGBL5	1306
OST4	781
EMILIN1	248
KHK	885
CGREF1	2471
ABHD1	29
PREB	1515
C2orf53	0
TCF23	0
SLC5A6	1947
C2orf28	705
CAD	1375
SLC30A3	4685
DNAJC5G	316
TRIM54	378
UCN	81
MPV17	2076
GTF3C2	1632
LOC100505624	12
EIF2B4	1313
SNX17	4885
ZNF513	1072
PPM1G	2963
FTH1P3	15
NRBP1	4108
KRTCAP3	24
IFT172	2936
FNDC4	3410
GCKR	73
C2orf16	156
ZNF512	3035
CCDC121	147
GPN1	1544
SUPT7L	3982
SLC4A1AP	3573
MRPL33	1298
RBKS	108
LOC100302650	42
BRE	1763
MIR4263	1
LOC100505716	33
FOSL2	2327
PLB1	131
PPP1CB	15042
SPDYA	30
TRMT61B	490
WDR43	1070
SNORD92	0
SNORD53	1
FAM179A	99
C2orf71	26
CLIP4	3350
ALK	430
YPEL5	8410
LBH	1476
LCLAT1	746
CAPN13	55
GALNT14	635
CAPN14	39
EHD3	13347
XDH	1
SRD5A2	3
MEMO1	853
DPY30	1104
SPAST	2433
SLC30A6	791
NLRC4	100
YIPF4	1158
BIRC6	4950
MIR558	0
TTC27	350
MIR4765	0
LINC00486	17
LOC100271832	10
LTBP1	488
RASGRP3	710
FAM98A	4163
MYADML	0
LOC100288911	388
CRIM1	5206
FEZ2	4960
VIT	113
STRN	4990
HEATR5B	4012
CCDC75	668
EIF2AK2	1727
SULT6B1	0
LOC100505876	2198
CEBPZ	1806
C2orf56	802
PRKD3	752
QPCT	1024
CDC42EP3	1048
FAM82A1	441
CYP1B1	997
CYP1B1-AS1	50
ATL2	2606
HNRPLL	1865
GALM	208
SRSF7	4218
GEMIN6	280
DHX57	1743
MORN2	723
ARHGEF33	230
LOC375196	56
SOS1	3604
CDKL4	20
MAP4K3	3161
LOC728730	1381
TMEM178	4165
THUMPD2	414
LOC100128590	60
SLC8A1	2664
LOC388942	0
C2orf91	6
PKDCC	1311
EML4	1098
COX7A2L	4904
KCNG3	210
MTA3	1951
OXER1	12
HAAO	36
ZFP36L2	696
LOC100129726	3
THADA	761
PLEKHH2	1182
LOC728819	28
DYNC2LI1	1701
ABCG5	62
ABCG8	67
LRPPRC	13010
PPM1B	4501
SLC3A1	13
PREPL	47905
CAMKMT	303
MIR548AD	0
SIX3	4
SIX2	6
UNQ6975	1
SRBD1	332
PRKCE	15708
EPAS1	7121
LOC388946	0
ATP6V1E2	119
RHOQ	2812
PIGF	250
CRIPT	1158
SOCS5	2925
LOC388948	5
LOC100134259	60
MCFD2	6165
TTC7A	869
C2orf61	5
CALM2	78573
EPCAM	151
MIR559	4
MSH2	2859
KCNK12	668
MSH6	1831
FBXO11	9242
FOXN2	1221
PPP1R21	4097
STON1-GTF2A1L	0
STON1	86
GTF2A1L	0
LHCGR	6
FSHR	4
NRXN1	23899
ASB3	56
GPR75-ASB3	0
CHAC2	99
ERLEC1	6838
MIR3682	68
GPR75	387
PSME4	2871
ACYP2	2000
TSPYL6	6
C2orf73	32
SPTBN1	72300
RPL23AP32	8
EML6	2147
RTN4	81470
C2orf63	607
RPS27A	4361
MIR4426	0
MTIF2	1648
PRORSD1P	89
CCDC88A	10624
CCDC104	4564
SMEK2	4260
PNPT1	1644
EFEMP1	580
MIR217	0
MIR216A	0
MIR216B	0
CCDC85A	5589
VRK2	149
FANCL	580
FLJ30838	237
MIR4432	0
BCL11A	3208
PAPOLG	1517
FLJ16341	3
REL	125
PUS10	258
PEX13	915
KIAA1841	1859
LOC339803	249
C2orf74	1382
AHSA2	1878
USP34	9819
SNORA70B	0
XPO1	7982
FAM161A	647
CCT4	6676
COMMD1	574
B3GNT2	1184
TMEM17	389
EHBP1	7618
LOC100132215	100
OTX1	86
DBIL5P2	25
WDPCP	375
MDH1	27552
UGP2	16505
VPS54	904
PELI1	1260
LINC00309	2
LGALSL	2044
AFTPH	4234
MIR4434	0
LOC339807	0
SERTAD2	1000
LOC400958	0
SLC1A4	3777
CEP68	4915
RAB1A	10267
ACTR2	25915
SPRED2	4574
MIR4778	0
MEIS1	317
LOC644838	9
ETAA1	561
C1D	1028
WDR92	506
PNO1	791
PPP3R1	35751
CNRIP1	6162
PLEK	96
FBXO48	118
APLF	117
PROKR1	4
ARHGAP25	279
BMP10	0
GKN2	2
GKN1	0
ANTXR1	1430
MIR3126	0
GFPT1	3948
NFU1	1220
AAK1	19657
SNORA36C	0
ANXA4	557
GMCL1	812
SNRNP27	1674
MXD1	1574
ASPRV1	98
PCBP1-AS1	216
PCBP1	7531
LOC100133985	44
C2orf42	619
TIA1	3442
PCYOX1	7081
SNRPG	581
FAM136A	1083
TGFA	721
ADD2	7786
FIGLA	0
CLEC4F	9
CD207	0
VAX2	6
ATP6V1B1	14
ANKRD53	22
TEX261	2001
OR7E91P	0
NAGK	1331
MCEE	241
MPHOSPH10	1589
PAIP2B	2912
ZNF638	7726
DYSF	1437
CYP26B1	3446
EXOC6B	2168
SPR	310
EMX1	1107
SFXN5	5833
RAB11FIP5	5892
NOTO	0
SMYD5	1395
PRADC1	714
CCT7	6981
FBXO41	17066
EGR4	674
ALMS1	896
NAT8	11
ALMS1P	41
NAT8B	2
TPRKB	492
DUSP11	592
C2orf78	0
STAMBP	1692
ACTG2	80
DGUOK	1190
TET3	2202
BOLA3	738
BOLA3-AS1	1450
MOB1A	413
MTHFD2	210
SLC4A5	219
DCTN1	38994
LOC100189589	499
C2orf81	241
WDR54	733
RTKN	1250
INO80B-WBP1	0
INO80B	16
WBP1	299
MOGS	1586
MRPL53	397
CCDC142	305
TTC31	389
LBX2	0
LOC151534	2
PCGF1	454
TLX2	25
DQX1	20
AUP1	1874
HTRA2	945
LOXL3	103
DOK1	114
C2orf65	102
SEMA4F	2250
HK2	85
POLE4	803
TACR1	296
FAM176A	8
MRPL19	2240
GCFC2	1051
LRRTM4	2320
SNAR-H	0
REG3G	0
REG1B	4
REG1A	0
REG1P	0
REG3A	0
CTNNA2	11722
MIR4264	0
LRRTM1	1771
LOC1720	0
FUNDC2P2	18
SUCLG1	2612
DNAH6	497
C2orf89	226
TMSB10	12244
KCMF1	4849
TCF7L1	146
TGOLN2	15818
RETSAT	1228
ELMOD3	676
CAPG	242
SH2D6	17
LOC100630918	184
MAT2A	9698
GGCX	1407
VAMP8	44
VAMP5	244
RNF181	957
TMEM150A	214
USP39	1461
C2orf68	472
SFTPB	2
GNLY	50
ATOH8	117
LOC284950	2
ST3GAL5	3920
LOC90784	776
POLR1A	1851
PTCD3	3339
SNORD94	37
IMMT	4730
MIR4779	0
MRPL35	4059
REEP1	7124
KDM3A	2785
CHMP3	113
RNF103-CHMP3	5
RNF103	2531
RMND5A	7064
CD8A	276
CD8B	5
LOC100286979	0
RGPD2	1
RGPD1	34
PLGLB2	0
PLGLB1	0
LOC285074	123
LINC00152	124
MIR4435-1	0
MIR4435-2	0
KRCC1	617
SMYD1	197
MIR4780	0
FABP1	19
THNSL2	346
FOXI3	0
C2orf51	2
EIF2AK3	991
RPIA	257
ANKRD36BP2	168
MIR4436A	0
LOC654342	217
GGT8P	8
ACTR3BP2	0
LOC90499	40
ANKRD20A8P	13
LOC442028	0
TEKT4	1
MAL	1560
MRPS5	2066
ZNF514	1328
ZNF2	378
PROM2	173
KCNIP3	4797
FAHD2A	794
TRIM43B	0
TRIM43	0
LOC729234	255
GPAT2	235
ADRA2B	22
ASTL	13
DUSP2	614
STARD7	8723
LOC285033	195
TMEM127	5255
CIAO1	6337
SNRNP200	7058
ITPRIPL1	27
NCAPH	28
NEURL3	9
ARID5A	398
KANSL3	2916
FER1L5	70
LMAN2L	466
CNNM4	1408
MIR3127	0
CNNM3	1408
ANKRD23	310
ANKRD39	644
SEMA4C	2468
FAM178B	152
FAHD2B	1023
ANKRD36	627
LOC100506123	1494
ANKRD36B	169
COX5B	5114
ACTR1B	6984
LOC728537	131
ZAP70	63
TMEM131	4017
VWA3B	14
CNGA3	159
INPP4A	10906
COA5	2082
UNC50	1494
MGAT4A	3739
C2orf55	6325
TSGA10	327
C2orf15	174
LIPT1	191
MITD1	431
MRPL30	2303
LYG2	10
LYG1	27
TXNDC9	958
EIF5B	4795
REV1	1952
AFF3	4155
LONRF2	22345
CHST10	2366
NMS	0
PDCL3	707
NPAS2	3964
RPL31	9657
TBC1D8	1095
C2orf29	1274
SNORD89	55
RNF149	1142
CREG2	14207
RFX8	85
MAP4K4	11447
IL1R2	0
IL1R1	218
IL1RL2	152
IL1RL1	13
IL18R1	56
IL18RAP	11
MIR4772	1
SLC9A4	0
SLC9A2	153
MFSD9	265
TMEM182	238
LOC100287010	0
LOC150568	638
LOC284998	137
LOC100506421	348
POU3F3	880
MRPS9	1293
GPR45	141
TGFBRAP1	1171
C2orf49	547
FHL2	1562
LOC285000	0
NCK2	3374
C2orf40	123
UXS1	1968
PLGLA	1
RGPD3	162
ST6GAL2	2439
LOC729121	0
RGPD4	64
SLC5A7	8
SULT1C3	0
SULT1C2	36
SULT1C2P1	2
SULT1C4	229
GCC2	9289
LIMS1	435
RANBP2	11797
CCDC138	106
EDAR	2
LOC100287216	108
SH3RF3	1326
MIR4265	0
MIR4266	0
SEPT10	580
SOWAHC	229
RGPD6	0
RGPD5	0
LIMS3L	0
LIMS3	0
LIMS3-LOC440895	0
LOC440895	0
LOC100288570	0
LOC440894	973
MIR4267	0
MALL	16
MIR4436B1	0
NPHP1	280
LINC00116	288
LOC100507334	4
LOC151009	271
BUB1	23
ACOXL	20
BCL2L11	200
LOC541471	65
ANAPC1	2110
MERTK	451
TMEM87B	1110
FBLN7	1870
ZC3H8	656
ZC3H6	1619
RGPD8	0
POLR1B	871
CHCHD5	276
FLJ42351	37
SLC20A1	4155
CKAP2L	9
IL1A	4
IL1B	16
IL37	0
IL36G	0
IL36A	2
IL36B	0
IL36RN	0
IL1F10	0
IL1RN	0
PSD4	240
PAX8	120
LOC654433	741
CBWD2	742
FOXD4L1	15
FAM138B	0
WASH2P	731
DDX11L2	21
RPL23AP7	116
RABL2A	1227
SLC35F5	673
MIR4782	0
ACTR3	6299
LOC100499194	0
LOC440900	0
DPP10	6802
LOC389023	458
DDX18	2351
CCDC93	2424
INSIG2	2175
EN1	0
MARCO	32
C1QL2	982
STEAP3	95
C2orf76	218
DBI	2368
TMEM37	12
SCTR	42
PCDP1	681
TMEM177	537
PTPN4	2444
EPB41L5	1345
TMEM185B	1192
RALB	7052
INHBB	115
LOC84931	0
GLI2	24
TFCP2L1	14
CLASP1	8999
RNU4ATAC	0
LOC254128	195
MKI67IP	647
TSN	4650
CNTNAP5	1340
GYPC	97
BIN1	10107
CYP27C1	36
ERCC3	2885
MAP3K2	2476
PROC	12
MIR4783	0
IWS1	1883
MYO7B	91
LIMS2	991
GPR17	645
SFT2D3	223
WDR33	2581
POLR2D	1146
AMMECR1L	1151
SAP130	1909
UGGT1	3662
HS6ST1	9084
LOC389033	13
LOC100131320	242
RAB6C	398
LOC440905	49
POTEF	2
LOC285103	0
CCDC74B	242
SMPD4	2020
MZT2B	542
TUBA3E	6
CCDC115	2628
IMP4	1910
PTPN18	1276
LOC100216479	622
CFC1B	0
CFC1	0
TISP43	0
LOC646743	0
LOC150527	0
CYP4F30P	0
GPR148	13
FAM123C	2192
ARHGEF4	13817
FAM168B	20443
PLEKHB2	17441
POTEE	13
LOC440910	0
WTH3DI	285
LOC389043	0
LOC401010	5
TUBA3D	53
MZT2A	1418
MIR4784	5
LOC150776	1052
CCDC74A	303
POTEKP	0
C2orf27A	100
C2orf27B	4
ANKRD30BL	68
MIR663B	0
GPR39	5
LYPD1	164
NCKAP5	211
MIR3679	2
MGAT5	7633
TMEM163	1100
ACMSD	6
LOC100129961	115
CCNT2	3783
YSK4	4
RAB3GAP1	7270
ZRANB3	429
R3HDM1	18645
MIR128-1	1
UBXN4	5372
LCT	1
LOC100507600	0
MCM6	814
DARS	2208
CXCR4	120
THSD7B	90
HNMT	987
SPOPL	1842
NXPH2	801
LOC647012	10
LRP1B	3991
KYNU	25
ARHGAP15	29
GTDC1	2966
ZEB2	10554
ZEB2-AS1	13
DKFZp686O1327	6
PABPC1P2	0
ACVR2A	1230
ORC4	4563
MBD5	1673
EPC2	2878
KIF5C	73403
LYPD6B	109
LYPD6	850
MMADHC	2126
RND3	691
RBM43	237
NMI	108
TNFAIP6	36
MIR4773-2	0
MIR4773-1	0
RIF1	3410
NEB	298
ARL5A	1894
CACNB4	12674
STAM2	1977
FMNL2	11383
PRPF40A	2856
ARL6IP6	238
RPRM	542
GALNT13	2317
LOC100144595	39
KCNJ3	4695
NR4A2	1476
GPD2	3647
GALNT5	0
ERMN	11275
CYTIP	42
ACVR1C	1762
ACVR1	1004
UPP2	178
LOC554201	3
CCDC148	173
PKP4	11505
DAPL1	10
TANC1	1008
WDSUB1	528
BAZ2B	1654
MARCH7	2861
LY75-CD302	0
CD302	0
LY75	36
PLA2R1	122
ITGB6	0
RBMS1	957
MIR4785	0
TANK	1026
PSMD14	3215
TBR1	6597
SLC4A10	16858
DPP4	275
GCG	0
FAP	146
IFIH1	351
GCA	1726
KCNH7	456
FIGN	306
GRB14	364
COBLL1	1312
SNORA70F	2
SLC38A11	380
SCN3A	3955
SCN2A	28829
CSRNP3	10561
GALNT3	148
LOC100506124	304
TTC21B	1763
LOC100506134	4
SCN1A	11848
SCN9A	296
SCN7A	229
XIRP2	0
B3GALT1	510
STK39	6018
CERS6	4876
MIR4774	0
LOC100861402	0
NOSTRIN	236
SPC25	31
G6PC2	0
ABCB11	10
DHRS9	14
LRP2	658
BBS5	1356
KBTBD10	185
FASTKD1	1204
PPIG	3122
